Zotu117	d:Fungi(1.0000),p:Basidiomycota(0.2900),c:Ustilaginomycetes(0.0348),o:Ustilaginales(0.0042),f:Ustilaginaceae(0.0005),g:Pseudozyma(0.0001)	+	d:Fungi
Zotu118	d:Fungi(1.0000),p:Ascomycota(0.7000),c:Leotiomycetes(0.1120),o:Helotiales(0.0179),f:Myxotrichaceae(0.0027),g:Oidiodendron(0.0004)	+	d:Fungi
Zotu119	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Leotiomycetes(0.0744),o:Helotiales(0.0089),f:Myxotrichaceae(0.0006),g:Oidiodendron(0.0000)	+	d:Fungi
Zotu120	d:Fungi(1.0000),p:Ascomycota(0.7000),c:Leotiomycetes(0.0980),o:Helotiales(0.0137),f:Myxotrichaceae(0.0018),g:Oidiodendron(0.0002)	+	d:Fungi
Zotu121	d:Fungi(1.0000),p:Ascomycota(0.8200),c:Leotiomycetes(0.1230),o:Helotiales(0.0184),f:Myxotrichaceae(0.0026),g:Oidiodendron(0.0004)	+	d:Fungi,p:Ascomycota
Zotu122	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Leotiomycetes(0.1156),o:Helotiales(0.0197),f:Myxotrichaceae(0.0029),g:Oidiodendron(0.0004)	+	d:Fungi
Zotu123	d:Fungi(1.0000),p:Ascomycota(0.5700),c:Xylonomycetes(0.0684),o:Symbiotaphrinales(0.0082),f:Symbiotaphrinaceae(0.0010),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu124	d:Fungi(1.0000),p:Ascomycota(0.5600),c:Saccharomycetes(0.1232),o:Saccharomycetales(0.0271),f:Metschnikowiaceae(0.0054),g:Metschnikowia(0.0011)	+	d:Fungi
Zotu125	d:Fungi(1.0000),p:Ascomycota(0.7600),c:Leotiomycetes(0.1140),o:Helotiales(0.0171),f:Myxotrichaceae(0.0024),g:Oidiodendron(0.0003)	+	d:Fungi
Zotu126	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Saccharomycetes(0.1953),o:Saccharomycetales(0.0605),f:Metschnikowiaceae(0.0176),g:Metschnikowia(0.0051)	+	d:Fungi
Zotu127	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Xylonomycetes(0.0770),o:Symbiotaphrinales(0.0108),f:Symbiotaphrinaceae(0.0015),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu128	d:Fungi(1.0000),p:Ascomycota(0.7800),c:Xylonomycetes(0.1326),o:Symbiotaphrinales(0.0225),f:Symbiotaphrinaceae(0.0038),g:Symbiotaphrina(0.0007),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu129	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Leotiomycetes(0.0660),o:Helotiales(0.0079),f:Myxotrichaceae(0.0009),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu130	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.2412),o:Saccharomycetales(0.0868),f:Metschnikowiaceae(0.0252),g:Metschnikowia(0.0073)	+	d:Fungi
Zotu131	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Leotiomycetes(0.0720),o:Helotiales(0.0086),f:Myxotrichaceae(0.0010),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu132	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Saccharomycetes(0.2880),o:Saccharomycetales(0.1152),f:Metschnikowiaceae(0.0449),g:Metschnikowia(0.0175),s:Metschnikowia_borealis_SH3313675.08FU(0.0030)	+	d:Fungi
Zotu133	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Xylonomycetes(0.1449),o:Symbiotaphrinales(0.0333),f:Symbiotaphrinaceae(0.0077),g:Symbiotaphrina(0.0018),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0004)	+	d:Fungi
Zotu134	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Saccharomycetes(0.1860),o:Saccharomycetales(0.0558),f:Metschnikowiaceae(0.0145),g:Metschnikowia(0.0038)	+	d:Fungi
Zotu135	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Saccharomycetes(0.2046),o:Saccharomycetales(0.0675),f:Metschnikowiaceae(0.0209),g:Metschnikowia(0.0065),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0008)	+	d:Fungi
Zotu136	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Xylonomycetes(0.0896),o:Symbiotaphrinales(0.0125),f:Symbiotaphrinaceae(0.0018),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu137	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Xylonomycetes(0.1134),o:Symbiotaphrinales(0.0204),f:Symbiotaphrinaceae(0.0037),g:Symbiotaphrina(0.0007),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu138	d:Fungi(1.0000),p:Ascomycota(0.8000),c:Leotiomycetes(0.1200),o:Helotiales(0.0180),f:Myxotrichaceae(0.0027),g:Oidiodendron(0.0004)	+	d:Fungi,p:Ascomycota
Zotu139	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Saccharomycetes(0.2520),o:Saccharomycetales(0.1058),f:Metschnikowiaceae(0.0392),g:Metschnikowia(0.0145),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0019)	+	d:Fungi
Zotu140	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Leotiomycetes(0.1188),o:Helotiales(0.0214),f:Myxotrichaceae(0.0036),g:Oidiodendron(0.0006)	+	d:Fungi
Zotu141	d:Fungi(1.0000),p:Ascomycota(0.5000),c:Leotiomycetes(0.0700),o:Helotiales(0.0098),f:Myxotrichaceae(0.0012),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu142	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Saccharomycetes(0.2046),o:Saccharomycetales(0.0675),f:Metschnikowiaceae(0.0203),g:Metschnikowia(0.0061)	+	d:Fungi
Zotu143	d:Fungi(1.0000),p:Ascomycota(0.7700),c:Xylonomycetes(0.1540),o:Symbiotaphrinales(0.0308),f:Symbiotaphrinaceae(0.0062),g:Symbiotaphrina(0.0012),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0002)	+	d:Fungi
Zotu144	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Saccharomycetes(0.1827),o:Saccharomycetales(0.0530),f:Metschnikowiaceae(0.0143),g:Metschnikowia(0.0039),s:Metschnikowia_borealis_SH3313675.08FU(0.0004)	+	d:Fungi
Zotu145	d:Fungi(1.0000),p:Ascomycota(0.7300),c:Xylonomycetes(0.1971),o:Symbiotaphrinales(0.0532),f:Symbiotaphrinaceae(0.0144),g:Symbiotaphrina(0.0039),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0010)	+	d:Fungi
Zotu146	d:Fungi(1.0000),p:Ascomycota(0.7300),c:Saccharomycetes(0.2847),o:Saccharomycetales(0.1110),f:Metschnikowiaceae(0.0422),g:Metschnikowia(0.0160),s:Metschnikowia_borealis_SH3313675.08FU(0.0022)	+	d:Fungi
Zotu147	d:Fungi(1.0000),p:Ascomycota(0.8200),c:Xylonomycetes(0.2706),o:Symbiotaphrinales(0.0893),f:Symbiotaphrinaceae(0.0295),g:Symbiotaphrina(0.0097),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0032)	+	d:Fungi,p:Ascomycota
Zotu148	d:Fungi(1.0000),p:Ascomycota(0.5600),c:Saccharomycetes(0.1680),o:Saccharomycetales(0.0504),f:Metschnikowiaceae(0.0131),g:Metschnikowia(0.0034)	+	d:Fungi
Zotu149	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Leotiomycetes(0.0884),o:Helotiales(0.0106),f:Myxotrichaceae(0.0012),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu150	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.1600),o:Saccharomycetales(0.0400),f:Metschnikowiaceae(0.0088),g:Metschnikowia(0.0019)	+	d:Fungi
Zotu151	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Saccharomycetes(0.2016),o:Saccharomycetales(0.0564),f:Metschnikowiaceae(0.0152),g:Metschnikowia(0.0041)	+	d:Fungi
Zotu152	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Xylonomycetes(0.1207),o:Symbiotaphrinales(0.0205),f:Symbiotaphrinaceae(0.0035),g:Symbiotaphrina(0.0006),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu153	d:Fungi(1.0000),p:Ascomycota(0.6500),c:Leotiomycetes(0.1040),o:Helotiales(0.0166),f:Myxotrichaceae(0.0027),g:Oidiodendron(0.0004)	+	d:Fungi
Zotu154	d:Fungi(1.0000),p:Ascomycota(0.6900),c:Xylonomycetes(0.0690),o:Symbiotaphrinales(0.0069),f:Symbiotaphrinaceae(0.0007),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu155	d:Fungi(1.0000),p:Ascomycota(0.7700),c:Xylonomycetes(0.1001),o:Symbiotaphrinales(0.0130),f:Symbiotaphrinaceae(0.0017),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu156	d:Fungi(1.0000),p:Ascomycota(0.6900),c:Saccharomycetes(0.2622),o:Saccharomycetales(0.0996),f:Metschnikowiaceae(0.0299),g:Metschnikowia(0.0090)	+	d:Fungi
Zotu157	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Saccharomycetes(0.2244),o:Saccharomycetales(0.0763),f:Metschnikowiaceae(0.0237),g:Metschnikowia(0.0073),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0010)	+	d:Fungi
Zotu158	d:Fungi(1.0000),p:Ascomycota(0.7000),c:Xylonomycetes(0.0910),o:Symbiotaphrinales(0.0118),f:Symbiotaphrinaceae(0.0015),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu159	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Leotiomycetes(0.1206),o:Helotiales(0.0205),f:Myxotrichaceae(0.0033),g:Oidiodendron(0.0005)	+	d:Fungi
Zotu160	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.2345),o:Saccharomycetales(0.0821),f:Metschnikowiaceae(0.0263),g:Metschnikowia(0.0084),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0011)	+	d:Fungi
Zotu161	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Xylonomycetes(0.0884),o:Symbiotaphrinales(0.0115),f:Symbiotaphrinaceae(0.0015),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu162	d:Fungi(1.0000),p:Ascomycota(0.6100),c:Leotiomycetes(0.0793),o:Helotiales(0.0103),f:Myxotrichaceae(0.0010),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu163	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Xylonomycetes(0.0720),o:Symbiotaphrinales(0.0072),f:Symbiotaphrinaceae(0.0007),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu164	d:Fungi(1.0000),p:Basidiomycota(0.2500),c:Ustilaginomycetes(0.0300),o:Ustilaginales(0.0036),f:Ustilaginaceae(0.0004),g:Pseudozyma(0.0001)	+	d:Fungi
Zotu165	d:Fungi(1.0000),p:Ascomycota(0.7500),c:Xylonomycetes(0.1125),o:Symbiotaphrinales(0.0169),f:Symbiotaphrinaceae(0.0025),g:Symbiotaphrina(0.0004),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu166	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.1856),o:Saccharomycetales(0.0538),f:Metschnikowiaceae(0.0145),g:Metschnikowia(0.0039)	+	d:Fungi
Zotu167	d:Fungi(1.0000),p:Ascomycota(0.5100),c:Leotiomycetes(0.0510),o:Helotiales(0.0051),f:Myxotrichaceae(0.0004),g:Oidiodendron(0.0000)	+	d:Fungi
Zotu168	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Xylonomycetes(0.0825),o:Symbiotaphrinales(0.0124),f:Symbiotaphrinaceae(0.0019),g:Symbiotaphrina(0.0003),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu169	d:Fungi(1.0000),p:Ascomycota(0.7000),c:Xylonomycetes(0.1050),o:Symbiotaphrinales(0.0158),f:Symbiotaphrinaceae(0.0024),g:Symbiotaphrina(0.0004),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu170	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Xylonomycetes(0.1005),o:Symbiotaphrinales(0.0151),f:Symbiotaphrinaceae(0.0023),g:Symbiotaphrina(0.0003),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu171	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Saccharomycetes(0.2442),o:Saccharomycetales(0.0904),f:Metschnikowiaceae(0.0316),g:Metschnikowia(0.0111)	+	d:Fungi
Zotu172	d:Fungi(1.0000),p:Ascomycota(0.7700),c:Saccharomycetes(0.2772),o:Saccharomycetales(0.0998),f:Metschnikowiaceae(0.0339),g:Metschnikowia(0.0115),s:Metschnikowia_borealis_SH3313675.08FU(0.0023)	+	d:Fungi
Zotu173	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Leotiomycetes(0.0840),o:Helotiales(0.0118),f:Myxotrichaceae(0.0014),g:Oidiodendron(0.0002)	+	d:Fungi
Zotu174	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.1664),o:Saccharomycetales(0.0433),f:Metschnikowiaceae(0.0100),g:Metschnikowia(0.0023)	+	d:Fungi
Zotu175	d:Fungi(1.0000),p:Ascomycota(0.5300),c:Leotiomycetes(0.0742),o:Helotiales(0.0096),f:Myxotrichaceae(0.0012),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu176	d:Fungi(1.0000),p:Ascomycota(0.7300),c:Saccharomycetes(0.3431),o:Saccharomycetales(0.1613),f:Metschnikowiaceae(0.0726),g:Metschnikowia(0.0327)	+	d:Fungi
Zotu177	d:Fungi(1.0000),p:Ascomycota(0.5700),c:Saccharomycetes(0.1254),o:Saccharomycetales(0.0276),f:Metschnikowiaceae(0.0047),g:Metschnikowia(0.0008)	+	d:Fungi
Zotu178	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Xylonomycetes(0.0660),o:Symbiotaphrinales(0.0079),f:Symbiotaphrinaceae(0.0010),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu179	d:Fungi(1.0000),p:Ascomycota(0.5700),c:Saccharomycetes(0.1938),o:Saccharomycetales(0.0659),f:Metschnikowiaceae(0.0198),g:Metschnikowia(0.0059)	+	d:Fungi
Zotu180	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Saccharomycetes(0.1860),o:Saccharomycetales(0.0558),f:Metschnikowiaceae(0.0162),g:Metschnikowia(0.0047),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0007)	+	d:Fungi
Zotu181	d:Fungi(1.0000),p:Ascomycota(0.5900),c:Xylonomycetes(0.0826),o:Symbiotaphrinales(0.0116),f:Symbiotaphrinaceae(0.0016),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu182	d:Fungi(1.0000),p:Ascomycota(0.8400),c:Saccharomycetes(0.4200),o:Saccharomycetales(0.2100),f:Metschnikowiaceae(0.0987),g:Metschnikowia(0.0464)	+	d:Fungi,p:Ascomycota
Zotu183	d:Fungi(1.0000),p:Ascomycota(0.5800),c:Saccharomycetes(0.1566),o:Saccharomycetales(0.0423),f:Metschnikowiaceae(0.0106),g:Metschnikowia(0.0026)	+	d:Fungi
Zotu184	d:Fungi(1.0000),p:Ascomycota(0.7600),c:Xylonomycetes(0.1140),o:Symbiotaphrinales(0.0171),f:Symbiotaphrinaceae(0.0026),g:Symbiotaphrina(0.0004),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu185	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Saccharomycetes(0.3550),o:Saccharomycetales(0.1775),f:Metschnikowiaceae(0.0870),g:Metschnikowia(0.0426),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0055)	+	d:Fungi
Zotu186	d:Fungi(1.0000),p:Ascomycota(0.5700),c:Xylonomycetes(0.1140),o:Symbiotaphrinales(0.0228),f:Symbiotaphrinaceae(0.0046),g:Symbiotaphrina(0.0009),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0002)	+	d:Fungi
Zotu187	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Leotiomycetes(0.0896),o:Helotiales(0.0125),f:Myxotrichaceae(0.0016),g:Oidiodendron(0.0002)	+	d:Fungi
Zotu188	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Saccharomycetes(0.2788),o:Saccharomycetales(0.1143),f:Metschnikowiaceae(0.0469),g:Metschnikowia(0.0192),s:Metschnikowia_borealis_SH3313675.08FU(0.0048)	+	d:Fungi
Zotu189	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Xylonomycetes(0.1554),o:Symbiotaphrinales(0.0326),f:Symbiotaphrinaceae(0.0069),g:Symbiotaphrina(0.0014),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0003)	+	d:Fungi
Zotu190	d:Fungi(1.0000),p:Ascomycota(0.7900),c:Xylonomycetes(0.1343),o:Symbiotaphrinales(0.0228),f:Symbiotaphrinaceae(0.0039),g:Symbiotaphrina(0.0007),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu191	d:Fungi(1.0000),p:Ascomycota(0.4900),c:Saccharomycetes(0.1029),o:Saccharomycetales(0.0216),f:Metschnikowiaceae(0.0039),g:Metschnikowia(0.0007)	+	d:Fungi
Zotu192	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.2412),o:Saccharomycetales(0.0868),f:Metschnikowiaceae(0.0295),g:Metschnikowia(0.0100),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0013)	+	d:Fungi
Zotu193	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Saccharomycetes(0.3404),o:Saccharomycetales(0.1566),f:Metschnikowiaceae(0.0705),g:Metschnikowia(0.0317),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0048)	+	d:Fungi
Zotu194	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Saccharomycetes(0.2652),o:Saccharomycetales(0.1034),f:Metschnikowiaceae(0.0362),g:Metschnikowia(0.0127)	+	d:Fungi
Zotu195	d:Fungi(1.0000),p:Ascomycota(0.5400),c:Saccharomycetes(0.1404),o:Saccharomycetales(0.0365),f:Metschnikowiaceae(0.0088),g:Metschnikowia(0.0021)	+	d:Fungi
Zotu196	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Saccharomycetes(0.2840),o:Saccharomycetales(0.1136),f:Metschnikowiaceae(0.0364),g:Metschnikowia(0.0116)	+	d:Fungi
Zotu197	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Leotiomycetes(0.1088),o:Helotiales(0.0174),f:Myxotrichaceae(0.0024),g:Oidiodendron(0.0003)	+	d:Fungi
Zotu198	d:Fungi(1.0000),p:Ascomycota(0.7900),c:Leotiomycetes(0.0948),o:Helotiales(0.0114),f:Myxotrichaceae(0.0011),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu199	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Xylonomycetes(0.1088),o:Symbiotaphrinales(0.0174),f:Symbiotaphrinaceae(0.0028),g:Symbiotaphrina(0.0004),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu200	d:Fungi(1.0000),p:Ascomycota(0.5300),c:Saccharomycetes(0.1643),o:Saccharomycetales(0.0493),f:Metschnikowiaceae(0.0128),g:Metschnikowia(0.0033)	+	d:Fungi
Zotu201	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Saccharomycetes(0.3034),o:Saccharomycetales(0.1244),f:Metschnikowiaceae(0.0510),g:Metschnikowia(0.0209)	+	d:Fungi
Zotu202	d:Fungi(1.0000),p:Basidiomycota(0.3400),c:Ustilaginomycetes(0.0408),o:Ustilaginales(0.0049),f:Ustilaginaceae(0.0006),g:Pseudozyma(0.0001)	+	d:Fungi
Zotu203	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Leotiomycetes(0.1110),o:Helotiales(0.0166),f:Myxotrichaceae(0.0025),g:Oidiodendron(0.0004)	+	d:Fungi
Zotu204	d:Fungi(1.0000),p:Ascomycota(0.5800),c:Saccharomycetes(0.1044),o:Saccharomycetales(0.0188),f:Metschnikowiaceae(0.0032),g:Metschnikowia(0.0005),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0000)	+	d:Fungi
Zotu205	d:Fungi(1.0000),p:Ascomycota(0.5800),c:Saccharomycetes(0.1798),o:Saccharomycetales(0.0557),f:Metschnikowiaceae(0.0162),g:Metschnikowia(0.0047)	+	d:Fungi
Zotu206	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Leotiomycetes(0.0756),o:Helotiales(0.0091),f:Myxotrichaceae(0.0010),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu207	d:Fungi(1.0000),p:Ascomycota(0.5700),c:Leotiomycetes(0.0684),o:Helotiales(0.0082),f:Myxotrichaceae(0.0009),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu208	d:Fungi(1.0000),p:Ascomycota(0.7600),c:Xylonomycetes(0.1672),o:Symbiotaphrinales(0.0368),f:Symbiotaphrinaceae(0.0081),g:Symbiotaphrina(0.0018),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0004)	+	d:Fungi
Zotu209	d:Fungi(1.0000),p:Ascomycota(0.6900),c:Saccharomycetes(0.2277),o:Saccharomycetales(0.0751),f:Metschnikowiaceae(0.0240),g:Metschnikowia(0.0077),s:Metschnikowia_borealis_SH3313675.08FU(0.0010)	+	d:Fungi
Zotu210	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Saccharomycetes(0.2160),o:Saccharomycetales(0.0778),f:Metschnikowiaceae(0.0257),g:Metschnikowia(0.0085),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0009)	+	d:Fungi
Zotu211	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Xylonomycetes(0.1036),o:Symbiotaphrinales(0.0145),f:Symbiotaphrinaceae(0.0020),g:Symbiotaphrina(0.0003),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu212	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Saccharomycetes(0.3096),o:Saccharomycetales(0.1331),f:Metschnikowiaceae(0.0519),g:Metschnikowia(0.0197)	+	d:Fungi
Zotu213	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.2479),o:Saccharomycetales(0.0917),f:Metschnikowiaceae(0.0339),g:Metschnikowia(0.0126)	+	d:Fungi
Zotu214	d:Fungi(1.0000),p:Ascomycota(0.5200),c:Saccharomycetes(0.1508),o:Saccharomycetales(0.0437),f:Metschnikowiaceae(0.0127),g:Metschnikowia(0.0037)	+	d:Fungi
Zotu215	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Saccharomycetes(0.3330),o:Saccharomycetales(0.1499),f:Metschnikowiaceae(0.0659),g:Metschnikowia(0.0290)	+	d:Fungi
Zotu216	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Saccharomycetes(0.2294),o:Saccharomycetales(0.0849),f:Metschnikowiaceae(0.0263),g:Metschnikowia(0.0082)	+	d:Fungi
Zotu217	d:Fungi(1.0000),p:Ascomycota(0.5900),c:Saccharomycetes(0.1593),o:Saccharomycetales(0.0430),f:Metschnikowiaceae(0.0099),g:Metschnikowia(0.0022)	+	d:Fungi
Zotu218	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Xylonomycetes(0.0737),o:Symbiotaphrinales(0.0081),f:Symbiotaphrinaceae(0.0009),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu219	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Saccharomycetes(0.1320),o:Saccharomycetales(0.0317),f:Metschnikowiaceae(0.0073),g:Metschnikowia(0.0017)	+	d:Fungi
Zotu220	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.2010),o:Saccharomycetales(0.0603),f:Metschnikowiaceae(0.0169),g:Metschnikowia(0.0047)	+	d:Fungi
Zotu221	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Xylonomycetes(0.0930),o:Symbiotaphrinales(0.0139),f:Symbiotaphrinaceae(0.0021),g:Symbiotaphrina(0.0003),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu222	d:Fungi(1.0000),p:Ascomycota(0.5900),c:Leotiomycetes(0.0531),o:Helotiales(0.0048),f:Myxotrichaceae(0.0004),g:Oidiodendron(0.0000)	+	d:Fungi
Zotu223	d:Fungi(1.0000),p:Ascomycota(0.8400),c:Leotiomycetes(0.1176),o:Helotiales(0.0165),f:Myxotrichaceae(0.0023),g:Oidiodendron(0.0003)	+	d:Fungi,p:Ascomycota
Zotu224	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Leotiomycetes(0.1156),o:Helotiales(0.0197),f:Myxotrichaceae(0.0031),g:Oidiodendron(0.0005)	+	d:Fungi
Zotu225	d:Fungi(1.0000),p:Ascomycota(0.6500),c:Xylonomycetes(0.1105),o:Symbiotaphrinales(0.0188),f:Symbiotaphrinaceae(0.0032),g:Symbiotaphrina(0.0005),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu226	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Saccharomycetes(0.2664),o:Saccharomycetales(0.0986),f:Metschnikowiaceae(0.0345),g:Metschnikowia(0.0121)	+	d:Fungi
Zotu227	d:Fungi(1.0000),p:Ascomycota(0.5200),c:Xylonomycetes(0.0520),o:Symbiotaphrinales(0.0052),f:Symbiotaphrinaceae(0.0005),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu228	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Saccharomycetes(0.3168),o:Saccharomycetales(0.1521),f:Metschnikowiaceae(0.0699),g:Metschnikowia(0.0322),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0042)	+	d:Fungi
Zotu229	d:Fungi(1.0000),p:Ascomycota(0.5300),c:Saccharomycetes(0.1484),o:Saccharomycetales(0.0416),f:Metschnikowiaceae(0.0108),g:Metschnikowia(0.0028)	+	d:Fungi
Zotu230	d:Fungi(1.0000),p:Ascomycota(0.7800),c:Leotiomycetes(0.1638),o:Helotiales(0.0344),f:Myxotrichaceae(0.0072),g:Oidiodendron(0.0015)	+	d:Fungi
